date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:01:44	6149/6149	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:31:57%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/?C=N;O=D	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/indexc052.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:44	6149/6149	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:31:58%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/?C=M;O=A	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/indexf8a0.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:44	1613/1613	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:31:58%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter1/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter1/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:45	6149/6149	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:31:58%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/?C=D;O=A	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/index30b5.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:45	6149/6149	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:31:58%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/?C=S;O=A	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/indexbfec.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:45	4224/4224	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:31:59%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter2/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter2/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:45	5729/5729	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:31:59%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter4/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter4/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:45	4517/4517	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:31:59%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter3/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter3/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:45	3997/3997	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:31:59%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter5/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter5/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:46	3807/3807	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:00%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter8/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter8/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:47	10091/10091	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:00%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter6/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter6/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:47	4642/4642	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:00%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter9/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter9/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:47	4017/4017	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:01%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter10/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter10/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:47	6877/6877	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:00%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter7/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter7/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:47	1619/1619	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:01%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter11/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter11/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:47	2921/2921	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:01%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter12/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter12/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:48	5735/5735	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:02%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter13/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter13/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:48	5523/5523	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:02%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter14/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter14/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:48	2911/2911	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:02%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter15/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter15/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:48	3369/3369	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:02%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter16/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter16/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:48	2735/2735	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:02%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter17/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter17/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:49	1834/1834	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:02%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter18/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter18/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:49	1834/1834	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:03%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter19/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter19/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:49	1828/1828	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:03%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter20/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter20/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:49	5133/5133	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:03%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter21/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter21/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:50	2931/2931	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:03%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter22/	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/test_chapter22/index.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/test/com/nr/test/)
16:01:50	1770/1770	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:04%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/bvp/?C=M;O=D	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/bvp/index72c9.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/bvp/?C=M;O=A)
16:01:50	1770/1770	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:04%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/bvp/?C=S;O=D	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/bvp/index5851.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/bvp/?C=S;O=A)
16:01:50	1770/1770	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:03%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/bvp/?C=N;O=A	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/bvp/indexb70a.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/bvp/?C=N;O=D)
16:01:50	1770/1770	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:04%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/bvp/?C=D;O=D	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/bvp/indexad3f.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/bvp/?C=D;O=A)
16:01:50	3913/3913	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:04%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/cg/?C=N;O=A	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/cg/indexb70a.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/cg/?C=N;O=D)
16:01:51	3913/3913	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:04%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/cg/?C=M;O=D	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/cg/index72c9.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/cg/?C=M;O=A)
16:01:51	3913/3913	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:04%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/cg/?C=S;O=D	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/cg/index5851.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/cg/?C=S;O=A)
16:01:51	4156/4156	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:05%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/ci/?C=N;O=A	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/ci/indexb70a.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/ci/?C=N;O=D)
16:01:51	4156/4156	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:05%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/ci/?C=M;O=D	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/ci/index72c9.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/ci/?C=M;O=A)
16:01:52	3913/3913	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:05%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/cg/?C=D;O=D	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/cg/indexad3f.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/cg/?C=D;O=A)
16:01:52	4156/4156	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:06%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/ci/?C=D;O=D	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/ci/indexad3f.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/ci/?C=D;O=A)
16:01:52	1564/1564	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:06%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/eig/?C=N;O=A	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/eig/indexb70a.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/eig/?C=N;O=D)
16:01:52	4156/4156	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:05%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/ci/?C=S;O=D	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/ci/index5851.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/ci/?C=S;O=A)
16:01:52	1564/1564	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:06%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/eig/?C=S;O=D	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/eig/index5851.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/eig/?C=S;O=A)
16:01:52	1564/1564	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:06%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/eig/?C=M;O=D	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/eig/index72c9.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/eig/?C=M;O=A)
16:01:52	1564/1564	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:06%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/eig/?C=D;O=D	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/eig/indexad3f.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/eig/?C=D;O=A)
16:01:52	4399/4399	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:06%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/example/?C=N;O=A	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/example/indexb70a.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/example/?C=N;O=D)
16:01:53	4399/4399	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Nov%202020%2010:32:07%20GMT	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/example/?C=S;O=D	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/example/index5851.html	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/unsupported/Java_304/src/com/nr/example/?C=S;O=A)
